MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
-0.873363741802992,-0.9061406388309483,-0.27341241334401056,-0.05986163395754734,0.390642969232578,-0.768435691716031,0.8497183263510104,-0.5762756557470645,0.5308932910325064,-0.2933544966678677,-0.6117069196668623,-0.1780944994974149,-0.47670858639461117,-0.786568287899547,-0.10126713615086837,-1.0540708367493525,1.0878948931658414,-0.24931410035900875,-1.0273871737008007,-0.7548997401989229,-1.0452463540541843,-0.2078470808021002,-0.9248831777048316,0.6272169286350923,-1.2097475439177692,-1.0058063778432313,-1.0804909891449443,-0.7401348871444124,-0.7020059771085181,-0.3598793206321645,-0.10340215977536689,-0.28614762492490503,-0.06039805575736644,-0.08965390217795896,-0.447887740823389,0.918168447651315,132000.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.123453936088431,-0.19932980365258599,-0.2988151674616232,-0.7720929114524452,1.2886904891954833,-1.0655691425498066,-1.6387436591642741,-0.5762756557470645,0.14887051463150366,-0.2933544966678677,-0.6253579334674223,-0.5862902635131629,-0.9353082072422173,-0.023431198476974637,-0.10126713615086837,-0.7613557254403576,1.0878948931658414,-0.24931410035900875,-1.0273871737008007,-0.7548997401989229,0.17107824557373877,-0.2078470808021002,-0.9248831777048316,0.6272169286350923,-1.5716556383268818,0.3090963681373679,-0.29011785056702155,-0.7401348871444124,-0.7020059771085181,-0.3598793206321645,-0.10340215977536689,4.535048649523813,-0.06039805575736644,-0.08965390217795896,-0.447887740823389,-1.364203091493208,119900.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.873363741802992,3.8059315956914674,26.04955647217915,0.6523696435373506,-0.5074045507303273,-0.20718361791889917,-0.9209180864194805,-0.5762756557470645,1.7586659134542262,4.551444220970752,-1.094042740619981,2.476318178236276,2.24926904814088,-0.786568287899547,-0.10126713615086837,1.0791406593655157,2.99466798531648,-0.24931410035900875,0.7865641354075178,-0.7548997401989229,0.17107824557373877,-0.2078470808021002,0.99354741741584,2.177969555413119,-0.5261433655894454,0.3090963681373679,0.18875528633607286,-0.7401348871444124,-0.7020059771085181,-0.3598793206321645,-0.10340215977536689,-0.28614762492490503,-0.06039805575736644,-0.08965390217795896,-0.07938851290914152,0.918168447651315,375000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.302170869341544,-0.4349334153787068,-0.0701903804031094,0.6523696435373506,1.2886904891954833,-1.52777673273568,0.27545786815517553,-0.5762756557470645,-0.9353675386222092,-0.2933544966678677,0.3438640463723351,-0.7345177755859206,-0.8353898540966495,1.1130560362323332,-0.10126713615086837,0.28720594041309744,-0.8188781989847973,3.83056548440097,-1.0273871737008007,1.234732034375996,0.17107824557373877,-0.2078470808021002,-0.28540631266460775,0.6272169286350923,-2.1346237851855014,0.3090963681373679,0.34218066029531674,-0.7401348871444124,-0.7020059771085181,3.2809204449766054,-0.10340215977536689,-0.28614762492490503,-0.06039805575736644,-0.08965390217795896,0.6576099429193534,-1.364203091493208,178000.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.06706394711263682,0.08339453041875894,-0.2994502363145635,0.6523696435373506,-0.5074045507303273,1.080394669027462,0.9932834408999691,-0.5762756557470645,-0.03220386493428952,-0.2933544966678677,-0.6139820886336224,-0.7618828547378143,-1.1325829044783384,0.8946814229514125,-0.10126713615086837,-0.13181774632375168,1.0878948931658414,-0.24931410035900875,0.7865641354075178,1.234732034375996,0.17107824557373877,-0.2078470808021002,-0.28540631266460775,0.6272169286350923,1.0421250435167093,0.3090963681373679,-0.18783426792752567,0.051242718000369725,0.052377826819673755,-0.3598793206321645,-0.10340215977536689,-0.28614762492490503,-0.06039805575736644,-0.08965390217795896,0.28911071500510593,0.918168447651315,188500.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.06706394711263682,1.1671711443589146,0.36229150844924585,0.6523696435373506,1.2886904891954833,0.2880388001373936,-0.20309251367468684,1.006810914519448,0.5573919807250615,-0.2933544966678677,-0.9279554060465015,-0.4677082538549568,-0.012984947436975905,2.03116865766072,-0.10126713615086837,1.7146933325501146,1.0878948931658414,-0.24931410035900875,0.7865641354075178,1.234732034375996,1.3874028452016618,-0.2078470808021002,2.2725011474962877,0.6272169286350923,0.19767282322877983,0.3090963681373679,0.05392692740219191,1.53903261567256,2.182402684969863,-0.3598793206321645,-0.10340215977536689,-0.28614762492490503,-0.06039805575736644,-0.08965390217795896,0.6576099429193534,0.918168447651315,260000.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.06706394711263682,0.2718774197996556,-0.14639864275594733,1.3646009210322485,-0.5074045507303273,1.146424324768301,1.0411384790829554,-0.5762756557470645,-0.9706991248789494,-0.2933544966678677,1.1993275778740928,0.08643459897089108,-0.17951553601292228,1.258639111752947,-0.10126713615086837,0.9247635116203607,-0.8188781989847973,-0.24931410035900875,0.7865641354075178,1.234732034375996,0.17107824557373877,-0.2078470808021002,0.99354741741584,0.6272169286350923,1.1225490644965122,1.623999114117967,2.569173209582523,0.9059305315567344,-0.021581369643874467,-0.3598793206321645,-0.10340215977536689,-0.28614762492490503,-0.06039805575736644,-0.08965390217795896,2.131606854576343,-0.6034125784450336,270000.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.06706394711263682,0.9786882549780179,-0.03208624922669044,0.6523696435373506,-0.5074045507303273,0.7172315624528474,0.41902298270413424,0.8815306823400836,1.2088181023337077,-0.2933544966678677,-0.4569954299271828,0.6770642239992639,0.5480950356112126,2.2049291026369366,-0.10126713615086837,2.302128453190769,1.0878948931658414,-0.24931410035900875,0.7865641354075178,1.234732034375996,1.3874028452016618,-0.2078470808021002,1.633024282456064,0.6272169286350923,0.5997929281277938,1.623999114117967,0.8535985734927962,1.9505489703478467,0.18550438045406056,1.8806128428193862,-0.10340215977536689,-0.28614762492490503,-0.06039805575736644,-0.08965390217795896,-0.8163869687376364,0.918168447651315,260000.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.5372777915704513,0.03068388111194627,0.503276793801996,0.6523696435373506,-0.5074045507303273,0.2880388001373936,-0.20309251367468684,0.7049994460873429,1.3170210852449744,-0.2933544966678677,-0.5115994851294227,0.7340748055657091,0.8042959411126686,-0.786568287899547,-0.10126713615086837,-0.051621825417177684,1.0878948931658414,-0.24931410035900875,0.7865641354075178,-0.7548997401989229,0.17107824557373877,-0.2078470808021002,-0.28540631266460775,2.177969555413119,0.07703679175907563,0.3090963681373679,0.5374493180616271,1.1037749328429298,0.008002308941544824,-0.3598793206321645,-0.10340215977536689,-0.28614762492490503,-0.06039805575736644,-0.08965390217795896,-0.07938851290914152,0.918168447651315,187500.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.06706394711263682,1.9682234242277252,0.7755943179428035,2.0768321985271463,-0.5074045507303273,1.146424324768301,1.0411384790829554,1.5307100672695166,-0.9706991248789494,-0.2933544966678677,1.5656297815224518,0.4535827442587985,0.2329679218444218,2.376341433491853,-0.10126713615086837,2.2018835520575517,-0.8188781989847973,-0.24931410035900875,2.6005154445158363,1.234732034375996,1.3874028452016618,-0.2078470808021002,1.633024282456064,-0.9235356981429347,1.1225490644965122,1.623999114117967,1.7090612646594892,1.1591713652030646,1.5759372739687671,-0.3598793206321645,-0.10340215977536689,-0.28614762492490503,-0.06039805575736644,-0.08965390217795896,1.0261091708336008,-1.364203091493208,342643.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.06706394711263682,1.4027747560850352,0.24721703229646058,1.3646009210322485,-0.5074045507303273,1.080394669027462,0.9454284027169829,1.6332120754162691,1.1712782919359213,-0.2933544966678677,-0.8983782094786216,0.19589491557846594,-0.05653910137222342,2.34111972167235,-0.10126713615086837,1.9452566051565148,1.0878948931658414,-0.24931410035900875,0.7865641354075178,1.234732034375996,1.3874028452016618,-0.2078470808021002,2.2725011474962877,0.6272169286350923,1.0421250435167093,1.623999114117967,1.8578373848623924,0.7159999063219867,1.5759372739687671,-0.3598793206321645,-0.10340215977536689,-0.28614762492490503,-0.06039805575736644,-0.08965390217795896,-0.07938851290914152,-0.6034125784450336,354000.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.06706394711263682,0.7902053655971213,0.028880360655579904,0.6523696435373506,-0.5074045507303273,0.4861277673599107,0.13189275360621683,0.40318797765523806,-0.9088688489296541,8.415466612843504,-1.2760562579607806,1.0305298297112244,1.0118186745688478,1.977162032870815,-0.10126713615086837,2.4705398870945743,1.0878948931658414,-0.24931410035900875,0.7865641354075178,1.234732034375996,1.3874028452016618,-0.2078470808021002,0.99354741741584,0.6272169286350923,0.35852086518838544,0.3090963681373679,0.4816582729855384,0.8505340991965997,0.7180105949916078,-0.3598793206321645,-0.10340215977536689,-0.28614762492490503,-0.06039805575736644,-0.08965390217795896,0.6576099429193534,-0.6034125784450336,301000.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.873363741802992,-0.9532613611761726,-0.5503024332259884,-2.196555466442241,2.186738009158389,-0.5373318966230943,0.9932834408999691,-0.5762756557470645,-0.4053937447711072,-0.2933544966678677,0.7852468259237739,0.25518592040756904,0.012635143113169689,-0.786568287899547,-0.10126713615086837,-0.6711353144204618,1.0878948931658414,-0.24931410035900875,-1.0273871737008007,-0.7548997401989229,0.17107824557373877,-0.2078470808021002,-0.28540631266460775,-0.9235356981429347,-0.9282634704884595,-1.0058063778432313,-1.173476064271759,0.38362131216117823,0.747594273577027,-0.3598793206321645,-0.10340215977536689,-0.28614762492490503,-0.06039805575736644,-0.08965390217795896,0.28911071500510593,-1.364203091493208,126175.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
